Episode,Total Reward
0,14.0
1,17.0
2,12.0
3,9.0
4,19.0
5,18.0
6,17.0
7,18.0
8,20.0
9,9.0
10,12.0
11,41.0
12,20.0
13,22.0
14,15.0
15,14.0
16,16.0
17,14.0
18,18.0
19,19.0
20,15.0
21,14.0
22,21.0
23,20.0
24,56.0
25,19.0
26,30.0
27,16.0
28,40.0
29,18.0
30,22.0
31,11.0
32,16.0
33,49.0
34,40.0
35,25.0
36,16.0
37,14.0
38,13.0
39,21.0
40,13.0
41,15.0
42,13.0
43,38.0
44,13.0
45,34.0
46,21.0
47,12.0
48,13.0
49,11.0
50,21.0
51,15.0
52,32.0
53,26.0
54,11.0
55,17.0
56,14.0
57,27.0
58,15.0
59,46.0
60,25.0
61,39.0
62,21.0
63,17.0
64,10.0
65,27.0
66,14.0
67,17.0
68,30.0
69,15.0
70,19.0
71,26.0
72,81.0
73,13.0
74,31.0
75,24.0
76,12.0
77,26.0
78,12.0
79,41.0
80,15.0
81,27.0
82,13.0
83,19.0
84,31.0
85,14.0
86,24.0
87,13.0
88,38.0
89,24.0
90,10.0
91,35.0
92,14.0
93,15.0
94,26.0
95,15.0
96,21.0
97,33.0
98,16.0
99,14.0
100,8.0
101,17.0
102,31.0
103,10.0
104,12.0
105,26.0
106,46.0
107,11.0
108,15.0
109,26.0
110,39.0
111,41.0
112,21.0
113,56.0
114,34.0
115,12.0
116,27.0
117,16.0
118,53.0
119,19.0
120,24.0
121,15.0
122,8.0
123,46.0
124,48.0
125,22.0
126,11.0
127,33.0
128,27.0
129,11.0
130,28.0
131,24.0
132,19.0
133,14.0
134,15.0
135,13.0
136,23.0
137,16.0
138,25.0
139,20.0
140,35.0
141,17.0
142,13.0
143,11.0
144,16.0
145,17.0
146,15.0
147,14.0
148,42.0
149,18.0
150,15.0
151,34.0
152,17.0
153,17.0
154,11.0
155,35.0
156,41.0
157,17.0
158,17.0
159,26.0
160,27.0
161,11.0
162,31.0
163,10.0
164,14.0
165,14.0
166,20.0
167,14.0
168,13.0
169,22.0
170,9.0
171,15.0
172,18.0
173,23.0
174,16.0
175,13.0
176,46.0
177,21.0
178,22.0
179,18.0
180,17.0
181,14.0
182,38.0
183,16.0
184,16.0
185,22.0
186,17.0
187,8.0
188,33.0
189,11.0
190,21.0
191,18.0
192,13.0
193,24.0
194,12.0
195,19.0
196,17.0
197,22.0
198,39.0
199,17.0
200,13.0
201,18.0
202,12.0
203,22.0
204,19.0
205,51.0
206,45.0
207,24.0
208,14.0
209,34.0
210,12.0
211,12.0
212,48.0
213,22.0
214,23.0
215,12.0
216,15.0
217,18.0
218,25.0
219,11.0
220,24.0
221,13.0
222,48.0
223,32.0
224,27.0
225,15.0
226,22.0
227,17.0
228,23.0
229,12.0
230,23.0
231,16.0
232,14.0
233,19.0
234,30.0
235,16.0
236,78.0
237,28.0
238,14.0
239,12.0
240,15.0
241,28.0
242,30.0
243,18.0
244,18.0
245,18.0
246,54.0
247,17.0
248,17.0
249,14.0
250,24.0
251,12.0
252,28.0
253,18.0
254,20.0
255,18.0
256,16.0
257,10.0
258,21.0
259,32.0
260,40.0
261,16.0
262,26.0
263,34.0
264,17.0
265,22.0
266,21.0
267,26.0
268,16.0
269,13.0
270,10.0
271,53.0
272,13.0
273,11.0
274,14.0
275,29.0
276,42.0
277,17.0
278,21.0
279,25.0
280,30.0
281,13.0
282,12.0
283,20.0
284,30.0
285,18.0
286,34.0
287,20.0
288,16.0
289,16.0
290,14.0
291,37.0
292,11.0
293,15.0
294,69.0
295,12.0
296,27.0
297,17.0
298,25.0
299,25.0
300,34.0
301,70.0
302,17.0
303,16.0
304,13.0
305,41.0
306,45.0
307,24.0
308,16.0
309,10.0
310,14.0
311,18.0
312,12.0
313,25.0
314,17.0
315,13.0
316,21.0
317,102.0
318,23.0
319,13.0
320,44.0
321,17.0
322,30.0
323,14.0
324,9.0
325,13.0
326,27.0
327,20.0
328,14.0
329,27.0
330,19.0
331,19.0
332,15.0
333,22.0
334,18.0
335,16.0
336,18.0
337,52.0
338,12.0
339,10.0
340,9.0
341,23.0
342,13.0
343,10.0
344,19.0
345,17.0
346,13.0
347,10.0
348,14.0
349,40.0
350,10.0
351,15.0
352,9.0
353,16.0
354,23.0
355,14.0
356,13.0
357,29.0
358,23.0
359,8.0
360,34.0
361,24.0
362,19.0
363,13.0
364,25.0
365,22.0
366,55.0
367,17.0
368,15.0
369,59.0
370,14.0
371,16.0
372,26.0
373,33.0
374,22.0
375,17.0
376,18.0
377,10.0
378,25.0
379,17.0
380,13.0
381,40.0
382,19.0
383,25.0
384,21.0
385,9.0
386,21.0
387,11.0
388,12.0
389,12.0
390,15.0
391,18.0
392,16.0
393,15.0
394,36.0
395,25.0
396,20.0
397,19.0
398,13.0
399,42.0
400,27.0
401,15.0
402,16.0
403,15.0
404,13.0
405,11.0
406,22.0
407,10.0
408,15.0
409,42.0
410,57.0
411,42.0
412,15.0
413,10.0
414,16.0
415,15.0
416,27.0
417,16.0
418,36.0
419,15.0
420,20.0
421,42.0
422,17.0
423,23.0
424,16.0
425,22.0
426,9.0
427,11.0
428,13.0
429,20.0
430,25.0
431,30.0
432,16.0
433,34.0
434,14.0
435,10.0
436,16.0
437,11.0
438,14.0
439,12.0
440,15.0
441,34.0
442,15.0
443,24.0
444,31.0
445,19.0
446,35.0
447,16.0
448,29.0
449,26.0
450,13.0
451,36.0
452,47.0
453,11.0
454,12.0
455,34.0
456,11.0
457,21.0
458,10.0
459,16.0
460,23.0
461,13.0
462,29.0
463,35.0
464,30.0
465,38.0
466,25.0
467,12.0
468,21.0
469,14.0
470,23.0
471,23.0
472,16.0
473,16.0
474,15.0
475,24.0
476,43.0
477,18.0
478,12.0
479,26.0
480,14.0
481,12.0
482,19.0
483,20.0
484,17.0
485,16.0
486,12.0
487,10.0
488,36.0
489,41.0
490,21.0
491,9.0
492,14.0
493,11.0
494,12.0
495,16.0
496,26.0
497,13.0
498,24.0
499,47.0
500,16.0
501,19.0
502,13.0
503,12.0
504,16.0
505,13.0
506,41.0
507,11.0
508,11.0
509,13.0
510,30.0
511,12.0
512,28.0
513,22.0
514,51.0
515,8.0
516,24.0
517,32.0
518,26.0
519,14.0
520,12.0
521,14.0
522,32.0
523,53.0
524,16.0
525,26.0
526,23.0
527,19.0
528,13.0
529,19.0
530,27.0
531,31.0
532,25.0
533,24.0
534,11.0
535,23.0
536,21.0
537,32.0
538,16.0
539,19.0
540,11.0
541,32.0
542,19.0
543,19.0
544,26.0
545,14.0
546,21.0
547,12.0
548,26.0
549,15.0
550,17.0
551,19.0
552,16.0
553,12.0
554,13.0
555,16.0
556,11.0
557,25.0
558,14.0
559,26.0
560,25.0
561,18.0
562,16.0
563,22.0
564,23.0
565,9.0
566,12.0
567,14.0
568,33.0
569,28.0
570,32.0
571,15.0
572,15.0
573,24.0
574,15.0
575,28.0
576,13.0
577,14.0
578,35.0
579,21.0
580,26.0
581,9.0
582,17.0
583,11.0
584,39.0
585,14.0
586,14.0
587,13.0
588,16.0
589,22.0
590,12.0
591,40.0
592,20.0
593,13.0
594,32.0
595,33.0
596,26.0
597,32.0
598,35.0
599,18.0
600,15.0
601,14.0
602,34.0
603,19.0
604,9.0
605,24.0
606,24.0
607,19.0
608,20.0
609,20.0
610,23.0
611,19.0
612,12.0
613,20.0
614,17.0
615,24.0
616,10.0
617,19.0
618,10.0
619,31.0
620,16.0
621,12.0
622,21.0
623,33.0
624,20.0
625,40.0
626,15.0
627,40.0
628,27.0
629,21.0
630,20.0
631,10.0
632,27.0
633,21.0
634,12.0
635,14.0
636,22.0
637,22.0
638,9.0
639,22.0
640,21.0
641,21.0
642,16.0
643,17.0
644,13.0
645,11.0
646,12.0
647,16.0
648,14.0
649,35.0
650,19.0
651,27.0
652,13.0
653,24.0
654,18.0
655,19.0
656,16.0
657,21.0
658,34.0
659,15.0
660,21.0
661,12.0
662,15.0
663,14.0
664,12.0
665,25.0
666,30.0
667,10.0
668,16.0
669,24.0
670,12.0
671,13.0
672,23.0
673,12.0
674,12.0
675,15.0
676,9.0
677,25.0
678,18.0
679,25.0
680,14.0
681,19.0
682,19.0
683,22.0
684,18.0
685,12.0
686,27.0
687,14.0
688,16.0
689,14.0
690,19.0
691,15.0
692,23.0
693,29.0
694,25.0
695,12.0
696,32.0
697,21.0
698,35.0
699,32.0
700,25.0
701,20.0
702,30.0
703,11.0
704,12.0
705,10.0
706,9.0
707,23.0
708,19.0
709,11.0
710,16.0
711,15.0
712,15.0
713,62.0
714,25.0
715,11.0
716,18.0
717,10.0
718,16.0
719,19.0
720,23.0
721,11.0
722,8.0
723,22.0
724,17.0
725,20.0
726,23.0
727,39.0
728,15.0
729,15.0
730,13.0
731,13.0
732,19.0
733,14.0
734,15.0
735,13.0
736,17.0
737,14.0
738,12.0
739,19.0
740,17.0
741,11.0
742,10.0
743,15.0
744,13.0
745,25.0
746,22.0
747,15.0
748,18.0
749,15.0
750,10.0
751,9.0
752,22.0
753,12.0
754,11.0
755,13.0
756,15.0
757,14.0
758,23.0
759,14.0
760,22.0
761,20.0
762,49.0
763,39.0
764,18.0
765,13.0
766,18.0
767,9.0
768,11.0
769,14.0
770,17.0
771,27.0
772,21.0
773,19.0
774,19.0
775,19.0
776,18.0
777,14.0
778,12.0
779,22.0
780,19.0
781,17.0
782,18.0
783,21.0
784,14.0
785,19.0
786,16.0
787,18.0
788,16.0
789,14.0
790,20.0
791,23.0
792,11.0
793,11.0
794,16.0
795,35.0
796,11.0
797,22.0
798,18.0
799,10.0
800,19.0
801,16.0
802,60.0
803,37.0
804,14.0
805,40.0
806,18.0
807,14.0
808,12.0
809,9.0
810,11.0
811,17.0
812,12.0
813,13.0
814,10.0
815,16.0
816,19.0
817,29.0
818,17.0
819,11.0
820,11.0
821,18.0
822,26.0
823,18.0
824,16.0
825,46.0
826,15.0
827,15.0
828,15.0
829,10.0
830,11.0
831,38.0
832,16.0
833,12.0
834,21.0
835,17.0
836,23.0
837,12.0
838,15.0
839,15.0
840,20.0
841,17.0
842,15.0
843,10.0
844,16.0
845,19.0
846,9.0
847,17.0
848,27.0
849,17.0
850,11.0
851,25.0
852,14.0
853,11.0
854,19.0
855,15.0
856,16.0
857,17.0
858,41.0
859,10.0
860,19.0
861,20.0
862,15.0
863,19.0
864,27.0
865,17.0
866,22.0
867,18.0
868,15.0
869,18.0
870,11.0
871,24.0
872,16.0
873,13.0
874,12.0
875,28.0
876,17.0
877,16.0
878,13.0
879,14.0
880,21.0
881,22.0
882,13.0
883,10.0
884,23.0
885,21.0
886,11.0
887,13.0
888,15.0
889,14.0
890,15.0
891,10.0
892,12.0
893,22.0
894,19.0
895,12.0
896,13.0
897,15.0
898,23.0
899,34.0
900,11.0
901,11.0
902,19.0
903,11.0
904,16.0
905,12.0
906,13.0
907,19.0
908,12.0
909,30.0
910,22.0
911,25.0
912,24.0
913,20.0
914,55.0
915,10.0
916,18.0
917,14.0
918,12.0
919,21.0
920,60.0
921,15.0
922,26.0
923,32.0
924,20.0
925,18.0
926,16.0
927,13.0
928,24.0
929,23.0
930,11.0
931,37.0
932,14.0
933,10.0
934,13.0
935,14.0
936,20.0
937,14.0
938,33.0
939,18.0
940,16.0
941,11.0
942,34.0
943,15.0
944,12.0
945,65.0
946,9.0
947,16.0
948,9.0
949,19.0
950,13.0
951,23.0
952,12.0
953,10.0
954,15.0
955,16.0
956,18.0
957,12.0
958,19.0
959,22.0
960,26.0
961,23.0
962,13.0
963,16.0
964,21.0
965,19.0
966,12.0
967,34.0
968,47.0
969,14.0
970,35.0
971,16.0
972,12.0
973,13.0
974,19.0
975,12.0
976,9.0
977,16.0
978,17.0
979,19.0
980,25.0
981,15.0
982,12.0
983,46.0
984,17.0
985,18.0
986,10.0
987,30.0
988,17.0
989,18.0
990,14.0
991,19.0
992,15.0
993,28.0
994,18.0
995,18.0
996,13.0
997,12.0
998,15.0
999,18.0
1000,36.0
1001,14.0
1002,17.0
1003,56.0
1004,11.0
1005,13.0
1006,20.0
1007,10.0
1008,12.0
1009,23.0
1010,16.0
1011,39.0
1012,12.0
1013,20.0
1014,11.0
1015,18.0
1016,23.0
1017,18.0
1018,15.0
1019,12.0
1020,23.0
1021,18.0
1022,14.0
1023,17.0
1024,13.0
1025,14.0
1026,18.0
1027,16.0
1028,21.0
1029,12.0
1030,17.0
1031,25.0
1032,15.0
1033,42.0
1034,21.0
1035,17.0
1036,12.0
1037,15.0
1038,37.0
1039,18.0
1040,41.0
1041,23.0
1042,29.0
1043,13.0
1044,38.0
1045,63.0
1046,11.0
1047,12.0
1048,14.0
1049,12.0
1050,11.0
1051,11.0
1052,16.0
1053,11.0
1054,20.0
1055,71.0
1056,28.0
1057,11.0
1058,22.0
1059,25.0
1060,20.0
1061,12.0
1062,21.0
1063,16.0
1064,18.0
1065,13.0
1066,12.0
1067,14.0
1068,12.0
1069,14.0
1070,19.0
1071,11.0
1072,11.0
1073,15.0
1074,11.0
1075,31.0
1076,14.0
1077,26.0
1078,18.0
1079,32.0
1080,10.0
1081,14.0
1082,11.0
1083,39.0
1084,13.0
1085,23.0
1086,36.0
1087,10.0
1088,16.0
1089,18.0
1090,28.0
1091,19.0
1092,17.0
1093,38.0
1094,15.0
1095,26.0
1096,17.0
1097,18.0
1098,27.0
1099,22.0
1100,13.0
1101,10.0
1102,15.0
1103,18.0
1104,9.0
1105,13.0
1106,13.0
1107,24.0
1108,25.0
1109,24.0
1110,15.0
1111,13.0
1112,55.0
1113,11.0
1114,21.0
1115,17.0
1116,11.0
1117,37.0
1118,27.0
1119,29.0
1120,13.0
1121,12.0
1122,22.0
1123,30.0
1124,11.0
1125,13.0
1126,13.0
1127,17.0
1128,11.0
1129,32.0
1130,38.0
1131,15.0
1132,74.0
1133,18.0
1134,19.0
1135,20.0
1136,15.0
1137,37.0
1138,13.0
1139,14.0
1140,14.0
1141,23.0
1142,20.0
1143,11.0
1144,10.0
1145,10.0
1146,22.0
1147,15.0
1148,20.0
1149,10.0
1150,15.0
1151,20.0
1152,39.0
1153,13.0
1154,39.0
1155,19.0
1156,26.0
1157,27.0
1158,17.0
1159,18.0
1160,22.0
1161,12.0
1162,29.0
1163,9.0
1164,25.0
1165,20.0
1166,11.0
1167,16.0
1168,22.0
1169,9.0
1170,11.0
1171,25.0
1172,12.0
1173,20.0
1174,29.0
1175,17.0
1176,13.0
1177,17.0
1178,15.0
1179,16.0
1180,11.0
1181,12.0
1182,14.0
1183,17.0
1184,31.0
1185,24.0
1186,14.0
1187,19.0
1188,16.0
1189,25.0
1190,25.0
1191,39.0
1192,22.0
1193,27.0
1194,12.0
1195,17.0
1196,11.0
1197,14.0
1198,25.0
1199,15.0
1200,13.0
1201,22.0
1202,10.0
1203,15.0
1204,15.0
1205,27.0
1206,8.0
1207,15.0
1208,31.0
1209,10.0
1210,13.0
1211,13.0
1212,12.0
1213,21.0
1214,15.0
1215,17.0
1216,16.0
1217,11.0
1218,10.0
1219,11.0
1220,11.0
1221,11.0
1222,13.0
1223,24.0
1224,46.0
1225,41.0
1226,17.0
1227,22.0
1228,23.0
1229,11.0
1230,19.0
1231,15.0
1232,12.0
1233,18.0
1234,13.0
1235,15.0
1236,14.0
1237,9.0
1238,12.0
1239,14.0
1240,41.0
1241,17.0
1242,14.0
1243,32.0
1244,14.0
1245,12.0
1246,18.0
1247,13.0
1248,11.0
1249,13.0
1250,28.0
1251,14.0
1252,15.0
1253,20.0
1254,10.0
1255,9.0
1256,17.0
1257,20.0
1258,21.0
1259,13.0
1260,24.0
1261,12.0
1262,13.0
1263,11.0
1264,11.0
1265,13.0
1266,11.0
1267,16.0
1268,24.0
1269,17.0
1270,10.0
1271,9.0
1272,41.0
1273,22.0
1274,10.0
1275,25.0
1276,10.0
1277,28.0
1278,19.0
1279,14.0
1280,20.0
1281,13.0
1282,20.0
1283,20.0
1284,15.0
1285,28.0
1286,19.0
1287,18.0
1288,29.0
1289,36.0
1290,14.0
1291,11.0
1292,30.0
1293,20.0
1294,10.0
1295,17.0
1296,23.0
1297,21.0
1298,28.0
1299,31.0
1300,16.0
1301,26.0
1302,12.0
1303,26.0
1304,12.0
1305,20.0
1306,20.0
1307,35.0
1308,13.0
1309,34.0
1310,15.0
1311,14.0
1312,15.0
1313,22.0
1314,15.0
1315,30.0
1316,9.0
1317,16.0
1318,9.0
1319,21.0
1320,14.0
1321,11.0
1322,16.0
1323,49.0
1324,17.0
1325,21.0
1326,27.0
1327,29.0
1328,18.0
1329,17.0
1330,26.0
1331,17.0
1332,16.0
1333,9.0
1334,15.0
1335,9.0
1336,26.0
1337,20.0
1338,10.0
1339,21.0
1340,21.0
1341,18.0
1342,20.0
1343,9.0
1344,9.0
1345,23.0
1346,16.0
1347,16.0
1348,24.0
1349,21.0
1350,9.0
1351,27.0
1352,13.0
1353,14.0
1354,24.0
1355,23.0
1356,14.0
1357,21.0
1358,13.0
1359,19.0
1360,12.0
1361,15.0
1362,11.0
1363,8.0
1364,14.0
1365,12.0
1366,15.0
1367,11.0
1368,25.0
1369,14.0
1370,14.0
1371,38.0
1372,25.0
1373,12.0
1374,14.0
1375,19.0
1376,18.0
1377,10.0
1378,20.0
1379,34.0
1380,10.0
1381,13.0
1382,18.0
1383,16.0
1384,9.0
1385,16.0
1386,10.0
1387,12.0
1388,17.0
1389,10.0
1390,18.0
1391,18.0
1392,30.0
1393,9.0
1394,13.0
1395,18.0
1396,11.0
1397,20.0
1398,13.0
1399,26.0
1400,21.0
1401,13.0
1402,23.0
1403,18.0
1404,44.0
1405,16.0
1406,12.0
1407,9.0
1408,39.0
1409,11.0
1410,16.0
1411,12.0
1412,51.0
1413,18.0
1414,10.0
1415,13.0
1416,16.0
1417,9.0
1418,13.0
1419,12.0
1420,35.0
1421,9.0
1422,19.0
1423,10.0
1424,12.0
1425,11.0
1426,44.0
1427,17.0
1428,12.0
1429,18.0
1430,12.0
1431,14.0
1432,21.0
1433,24.0
1434,8.0
1435,25.0
1436,13.0
1437,23.0
1438,14.0
1439,9.0
1440,13.0
1441,13.0
1442,14.0
1443,19.0
1444,32.0
1445,19.0
1446,18.0
1447,28.0
1448,21.0
1449,13.0
1450,31.0
1451,14.0
1452,16.0
1453,17.0
1454,41.0
1455,14.0
1456,27.0
1457,21.0
1458,33.0
1459,15.0
1460,17.0
1461,12.0
1462,15.0
1463,17.0
1464,16.0
1465,23.0
1466,20.0
1467,20.0
1468,22.0
1469,18.0
1470,18.0
1471,9.0
1472,11.0
1473,9.0
1474,14.0
1475,10.0
1476,18.0
1477,14.0
1478,16.0
1479,10.0
1480,17.0
1481,28.0
1482,15.0
1483,28.0
1484,12.0
1485,10.0
1486,30.0
1487,11.0
1488,20.0
1489,20.0
1490,47.0
1491,19.0
1492,14.0
1493,12.0
1494,12.0
1495,20.0
1496,11.0
1497,9.0
1498,42.0
1499,31.0
1500,17.0
1501,13.0
1502,27.0
1503,16.0
1504,22.0
1505,12.0
1506,24.0
1507,11.0
1508,17.0
1509,14.0
1510,25.0
1511,17.0
1512,12.0
1513,14.0
1514,38.0
1515,20.0
1516,13.0
1517,15.0
1518,16.0
1519,13.0
1520,16.0
1521,20.0
1522,23.0
1523,17.0
1524,15.0
1525,22.0
1526,14.0
1527,13.0
1528,21.0
1529,18.0
1530,14.0
1531,13.0
1532,30.0
1533,14.0
1534,19.0
1535,40.0
1536,18.0
1537,15.0
1538,16.0
1539,12.0
1540,17.0
1541,14.0
1542,14.0
1543,22.0
1544,13.0
1545,18.0
1546,8.0
1547,11.0
1548,12.0
1549,28.0
1550,14.0
1551,24.0
1552,17.0
1553,11.0
1554,12.0
1555,11.0
1556,25.0
1557,12.0
1558,14.0
1559,9.0
1560,35.0
1561,28.0
1562,8.0
1563,57.0
1564,13.0
1565,11.0
1566,10.0
1567,17.0
1568,22.0
1569,13.0
1570,24.0
1571,17.0
1572,12.0
1573,20.0
1574,21.0
1575,31.0
1576,14.0
1577,11.0
1578,16.0
1579,25.0
1580,16.0
1581,38.0
1582,11.0
1583,28.0
1584,11.0
1585,11.0
1586,23.0
1587,22.0
1588,20.0
1589,14.0
1590,16.0
1591,23.0
1592,16.0
1593,15.0
1594,12.0
1595,23.0
1596,15.0
1597,17.0
1598,21.0
1599,26.0
1600,17.0
1601,17.0
1602,38.0
1603,14.0
1604,19.0
1605,21.0
1606,13.0
1607,10.0
1608,28.0
1609,16.0
1610,12.0
1611,13.0
1612,14.0
1613,20.0
1614,20.0
1615,24.0
1616,21.0
1617,10.0
1618,15.0
1619,27.0
1620,14.0
1621,17.0
1622,15.0
1623,33.0
1624,24.0
1625,21.0
1626,15.0
1627,20.0
1628,16.0
1629,13.0
1630,26.0
1631,19.0
1632,11.0
1633,28.0
1634,12.0
